,parameter,MAP,hpd_l,hpd_u
0,D,0.012010624596398352,0.9563171608170973,0.9563171608170973
1,S,0.6641061877467073,1.606957528932969,1.606957528932969
2,variance,156.64238001455212,156.63086742014502,156.63086742014502
3,lengthscale,17.675118594623648,17.549247778791873,17.549247778791873
4,variance_m,17.919554316290547,17.91386098497997,17.91386098497997
5,variance_p,42.0279980395089,42.03177480476101,42.03177480476101
