,parameter,MAP,hpd_l,hpd_u
0,D,0.012010624596398352,0.6941658859063138,0.6941658859063138
1,S,0.6641061877467073,1.289773537324979,1.289773537324979
2,variance,156.64238001455212,156.29145704309622,156.29145704309622
3,lengthscale,17.675118594623648,17.29795119906678,17.29795119906678
4,variance_m,17.919554316290547,17.547525741756285,17.547525741756285
5,variance_p,42.0279980395089,43.29657811737346,43.29657811737346
