,parameter,MAP,hpd_l,hpd_u
0,D,0.012010624596398352,3.208225751915523e-06,0.04439011253602323
1,S,0.6641061877467073,0.2912574996126545,1.351884025771361
2,variance,156.64238001455212,154.3653941399263,158.93609905731128
3,lengthscale,17.675118594623648,15.959650894199752,19.515592735594915
4,variance_m,17.919554316290547,15.608754704435011,20.258935419339043
5,variance_p,42.0279980395089,38.606852396237876,45.3914300517476
