,parameter,MAP,hpd_l,hpd_u
0,D,0.0034898911614612035,1.0504477497592994,1.0504477497592994
1,S,4.191777736194644,4.228499544743628,4.228499544743628
2,variance,53.065792310977876,53.0630223570319,53.0630223570319
3,lengthscale,16.659066262453646,16.645456109055182,16.645456109055182
4,variance_m,200.61459971387532,200.6129759754247,200.6129759754247
5,variance_p,7.903911985438173,7.905556566850342,7.905556566850342
