,parameter,MAP,hpd_l,hpd_u
0,D,0.027832445406765032,0.9410975882554856,0.9410975882554856
1,S,0.4109645452445845,1.2969194952219754,1.2969194952219754
2,variance,110.44806375705441,110.42036379016079,110.42036379016079
3,lengthscale,16.055358642415374,15.987809439490007,15.987809439490007
4,variance_m,6.066706208951833,6.060280946799598,6.060280946799598
5,variance_p,20.042499833139622,20.051579267575974,20.051579267575974
