,parameter,MAP,hpd_l,hpd_u
0,D,0.0,0.6942645872700247,0.6942645872700247
1,S,30.757211787714837,4.03995890164165,4.03995890164165
2,variance,53.81262324227237,53.52260246905212,53.52260246905212
3,lengthscale,0.0,16.29441276615454,16.29441276615454
4,variance_m,214.82868659415976,201.51850822422796,201.51850822422796
5,variance_p,8.821099542570654,8.116860413293477,8.116860413293477
