,parameter,MAP,hpd_l,hpd_u
0,D,0.0034898911614612035,0.6931471811801789,0.6931471811801789
1,S,4.191777736194644,5.610585097523672,5.610585097523672
2,variance,53.065792310977876,52.97775641801041,52.97775641801041
3,lengthscale,16.659066262453646,13.772421520849957,13.772421520849957
4,variance_m,200.61459971387532,200.58026319841449,200.58026319841449
5,variance_p,7.903911985438173,7.9340723534247966,7.9340723534247966
