,parameter,MAP,hpd_l,hpd_u
0,D,0.027832445406765032,0.7071612307652643,0.7071612307652643
1,S,0.4109645452445845,0.9195950220784529,0.9195950220784529
2,variance,110.44806375705441,110.44806475705441,110.44806475705441
3,lengthscale,16.055358642415374,16.055359748890048,16.055359748890048
4,variance_m,6.066706208951833,6.069023322970843,6.069023322970843
5,variance_p,20.042499833139622,20.042500835115014,20.042500835115014
