,parameter,MAP,hpd_l,hpd_u
0,D,0.0,0.6931494433630809,0.6931494433630809
1,S,30.757211787714837,29.303253326291884,29.303253326291884
2,variance,53.81262324227237,53.04697955245961,53.04697955245961
3,lengthscale,0.0,10.19370432847805,10.19370432847805
4,variance_m,214.82868659415976,201.6009473290915,201.6009473290915
5,variance_p,8.821099542570654,8.237548018792127,8.237548018792127
