,parameter,MAP,hpd_l,hpd_u
0,D,0.012010624596398352,0.6931472435477671,0.6931472435477671
1,S,0.6641061877467073,1.8156337539793188,1.8156337539793188
2,variance,156.64238001455212,156.60320163031693,156.60320163031693
3,lengthscale,17.675118594623648,16.070936531530844,16.070936531530844
4,variance_m,17.919554316290547,17.90906033115761,17.90906033115761
5,variance_p,42.0279980395089,42.04084758620475,42.04084758620475
