,parameter,MAP,hpd_l,hpd_u
0,D,0.012010624596398352,1.3155759081492021e-06,0.04628206548488756
1,S,0.6641061877467073,0.27899850351585564,1.3684398495144572
2,variance,156.64238001455212,154.1058974712223,159.01958267243833
3,lengthscale,17.675118594623648,15.999758168013166,19.514641556486158
4,variance_m,17.919554316290547,15.566081672482326,20.193542325589846
5,variance_p,42.0279980395089,38.66457708424496,45.32781104522257
