,D,S,variance,lengthscale,variance_m,variancve_p,D_95_l,S_95_l,variance_95_l,lengthscale_95_l,variance_m_95_l,variancve_p_95_l,D_95_u,S_95_u,variance_95_u,lengthscale_95_u,variance_m_95_u,variancve_p_95_u,gene_id,tr_id
11,0.017624416248567632,0.28079931591923274,17.478759401842137,15.780821814604705,3.2356117082980647,2.6878211527818445,,0.1369206927508493,7.68963446720056,1.719285686079072,1.1895867408558674,1.041015441753322,,0.5758680754280655,39.729720772892065,144.8475603331757,8.800689153061086,6.939745809316637,FBgn0000439,FBtr0081621
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0000449,FBtr0073205
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0000477,FBtr0083538
14,0.0240355481358244,0.5330232940323257,85.60893379501958,14.808028171816087,14.470798629424053,23.724122234484284,,0.23304248292235685,14.16276822799417,2.057258257050322,1.7670668169018904,1.3098334049868308,,1.2191503815882783,517.4757806905109,106.58734633137273,118.50373226999906,429.69890190150585,FBgn0000489,FBtr0075529
15,0.01255969509220986,0.07751968084761839,17.51624400477459,15.050157517808108,0.7667353455680573,1.5962506336117195,,0.036734665266911146,7.7259181277240625,1.2096809925450824,0.368874573817414,0.6985582207049286,,0.16358665241818623,39.71292459517507,187.24543305775256,1.593720825101812,3.647535752617103,FBgn0000490,FBtr0077773
16,0.024371059497635697,0.45072439756830424,17.51079295019554,15.214520579669724,3.404187873336042,1.604629516511165,,0.21839679783113958,7.747157448590496,0.8462149934234118,1.2421830137933323,0.7024172354315605,,0.9301989982489787,39.57940338496737,273.54943869845795,9.329136647569868,3.665678681242628,FBgn0000490,FBtr0077775
17,0.03064051057222281,0.6204034972459559,171.01636681300678,17.540333386499267,6.999026012476729,29.10902215072755,,0.2537011705112312,13.861341709189208,1.5613301710585479,1.567641064496156,1.0009855858750223,,1.517141204431193,2109.939883996382,197.0520399928939,31.24845746438152,846.5008712696298,FBgn0000542,FBtr0070606
18,0.019675454995539236,1.3309003766971492,171.01845959357058,17.457682402432052,18.2876346137794,29.097033251072368,0.00014239276742704875,0.47927171690206066,13.900064470411317,1.5028046236412058,1.6533593425891842,1.005211341472645,2.718702194476434,3.6958070969470094,2104.113515733375,202.80126243273367,202.27761210298567,842.2481015521361,FBgn0000542,FBtr0112802
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0000565,FBtr0075552
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0000591,FBtr0084961
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0000606,FBtr0088390
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0000629,FBtr0334067
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0000658,FBtr0086754
24,1.1000024746790438,1.0000004991766143,163.56380299486682,10.704918238668656,22.68034789486674,30.36401455205945,,,24.98086862602382,,17.423550642279938,2.5362223473086964,,,1070.944251404995,,29.52315467686299,363.52229949240336,FBgn0000723,FBtr0082051
25,1.100001159756503,1.0000002495060492,163.56380299353117,10.70491781130967,2.928418858952102,30.36401454555047,,0.8577467079328582,19.87230250013017,,2.4959301987841775,2.3021887249273725,,1.1658459190384178,1346.2515302155566,,3.4358480928848545,400.47688937903484,FBgn0000723,FBtr0082052
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0001077,FBtr0081625
27,0.012797687167566808,0.5681372986101395,112.33034871927615,14.928947675066771,15.410159065726175,19.665255924281997,,0.25320401633640555,14.214346100915067,2.452828054176013,1.741917811593234,1.309996841535188,,1.2747822674470655,887.702265993219,90.8638819200689,136.32847706734194,295.2085671552517,FBgn0001090,FBtr0074656
28,0.012874861988695715,1.2304152312932228,112.3339564152785,14.966898258372055,35.49369293908511,19.677931481716097,5.018923602452982e-32,0.5084662379843398,14.255599490480447,2.399293968467807,1.2851844246238786,1.3046761141590268,3.3027414712378993e+27,2.9774280538268156,885.1902561050698,93.36415062949219,980.25016045674,296.79472414401476,FBgn0001090,FBtr0074657
29,0.031257882569668285,0.7656461946987932,112.3306674326211,14.902680776914268,15.741173967918229,19.665734462244327,0.0016939968883628277,0.27043546663631185,14.346710102756267,2.3356901256624654,1.7009767545240069,1.326187462158553,0.5767750988512457,2.167667217425654,879.5172381321023,95.08534197173064,145.6719248098163,291.6187363964591,FBgn0001090,FBtr0074658
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0001099,FBtr0091757
31,0.012733073135230396,0.9001721842344094,5.6857024602718464,15.63392810254408,12.416908423541745,0.809126011137972,,0.4165476776135808,3.5537746347076555,1.481048720294655,1.7064076069870338,0.3964292974277649,,1.9452994334565668,9.096584839967115,165.031510824904,90.35333302976392,1.6514543858084518,FBgn0001123,FBtr0072142
32,0.014257852696394072,0.5641880640208701,5.68470802243487,15.559656938045551,5.764073975916048,0.8090967423379531,,0.27291786306719645,3.5521642952331254,1.4261587592802842,1.5376354663210423,0.39652097706183226,,1.1663149051744008,9.097525512460706,169.75874702185826,21.60755883143482,1.6509531054640927,FBgn0001123,FBtr0301411
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0001185,FBtr0335138
34,0.0160919118384005,1.1360297429807613,903.2355599122534,21.17673580094833,21.83285438504782,208.16941096565375,,0.4158784240321168,3.0319236815470116,3.9529207242452444,1.6216704945772284,0.008568181280125596,,3.1032232074565838,269081.46852618986,113.44880670957366,293.93981834945527,5057608.172028782,FBgn0001235,FBtr0100455
35,0.014931135677661037,1.0621429897398007,903.2338120641168,21.169109995786755,19.9362893043635,208.1634171863908,,0.40510473977873446,3.0066348454322362,4.041371129374397,1.6858507706233807,0.008586864799373354,,2.784829748646213,271343.66532580776,110.8859354085328,235.75967585808937,5046313.091814097,FBgn0001235,FBtr0344145
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0001254,FBtr0073141
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0001258,FBtr0077008
38,0.10510561372197233,0.6818292086959545,305.95838075338366,18.91143660195415,3.212963790123333,56.96745210070902,0.0037778265896724226,0.12116485003201591,10.567099274668083,1.9213899117351185,1.188858290932486,0.5936414843024487,2.924218402737847,3.836847647713932,8858.678083742412,186.1373540921534,8.68323533206527,5466.751709004832,FBgn0001316,FBtr0343526
39,0.028654061761178292,0.7339196743627875,4.220924586767746,15.788609131024787,9.137190519870902,0.2822253657997546,,0.30754366246730597,2.8059576606108,1.148215709242648,1.664983789907722,0.14132387485427206,,1.7514198930177631,6.34942024153787,217.10221893471748,50.14358163874127,0.5636072261883466,FBgn0001320,FBtr0078283
40,0.028943081182087826,1.635275718879691,4.2298685904216065,15.654131769712606,15.04144245610992,0.285197089428135,0.008283201193832553,0.5144783000811383,2.8160668157235285,1.1536898136052152,1.884272881649898,0.14157557318166245,0.10113263323081619,5.197744348664956,6.353467251677532,212.40704266751945,120.07018376359716,0.5745156314070627,FBgn0001320,FBtr0344836
41,0.02673652781602446,0.2707523407664118,79.33078082871786,16.723640271873574,4.216396625777111,22.259405565224135,,0.12539797899968788,13.995869374546503,1.999090148056173,1.327979788601686,1.4457693763218604,,0.5845933930934696,449.659297216611,139.90371780631315,13.38725231999516,342.7110466108158,FBgn0001323,FBtr0346815
42,0.012462638644820853,1.966852474919421,4.302682751558086,15.33140135094922,27.8809546690305,0.7633199822157494,0.0022462861959719805,0.679177080887366,2.8590333117610687,0.9525023548030391,1.4316582020994821,0.37541147725208934,0.06914406644616158,5.695876328810042,6.475293164440965,246.77300397067492,542.970125213251,1.5520500319136399,FBgn0001325,FBtr0072449
43,0.018973409163330224,0.10152194241090105,3.6373892446467333,15.373875226864929,1.1373174330874207,0.3083145959115325,,0.04412560599107952,2.475461823254696,1.6863052488761716,0.5460958484934664,0.15667984146661487,,0.23357650414967504,5.344699882980365,140.1620730580832,2.368615229676179,0.6067014694570417,FBgn0002431,FBtr0339599
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0002525,FBtr0307058
45,1.1000000000000003,1.0,1.03414619366981,9.575705996023396,2.8073080602994427,0.33945505039210366,,,0.9909550964242338,,2.6387433086258274,0.3229158658026517,,,1.0792197888085886,,2.9866408451553323,0.3568413430237822,FBgn0002525,FBtr0307059
46,0.0176797569796226,0.6224843735230463,358.3222846255912,20.028561855331688,15.169618514299291,71.92865077273014,,0.23654354159449728,9.70374153198078,3.374913996995924,1.8228446256707818,0.2803201988450996,,1.6381203759291034,13231.47975820977,118.86029995132111,126.24077918033842,18456.50375285404,FBgn0002543,FBtr0077941
47,0.0176797569796226,0.6224843735230463,358.3222846255912,20.028561855331688,15.169618514299291,71.92865077273014,,0.23654354159449728,9.70374153198078,3.374913996995924,1.8228446256707818,0.2803201988450996,,1.6381203759291034,13231.47975820977,118.86029995132111,126.24077918033842,18456.50375285404,FBgn0002543,FBtr0329985
48,0.02010378603278632,0.8608787965057998,9.327189521294015,14.846611798765881,23.493187912517648,1.2700471137154603,0.00025700698080015404,0.34610102993726977,5.141370034145422,1.6316157156513842,1.6462026963989125,0.5742910675062831,1.5725728989685563,2.1413178181168653,16.920872022119894,135.0942380542443,335.2745561043111,2.808714539233755,FBgn0002590,FBtr0345132
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0002631,FBtr0084979
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0002633,FBtr0084960
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0002732,FBtr0084956
52,0.04166248156131455,0.2983778136734337,23.11145019560236,15.318755556297834,2.316728496507577,4.399998261008012,,0.13362827327011972,9.023366064470816,1.5697408504594579,0.9796142186637735,1.3602496231640224,,0.6662461282618843,59.19510815891225,149.4923647587564,5.478923053864348,14.232670509285668,FBgn0002873,FBtr0308326
53,0.013468929583468653,2.6661327646440744,23.10601583296729,15.238380246227296,83.19002123441788,4.400538026232593,0.002411849466685557,0.7384462356662963,9.015519901561934,1.5630748333251614,0.4169681911863099,1.3574952872651598,0.07521699286387865,9.6259735311602,59.21876647189691,148.55861509498484,16597.380278081313,14.2650476226195,FBgn0002873,FBtr0308329
54,0.02104285165343713,0.888385224173672,26.06661005211913,15.70143769971714,16.758614649854103,4.748967804430408,,0.3707931140573486,9.622295591720329,1.4466613745109156,1.6020714525462316,1.4097253920468023,,2.1284869556882864,70.6139354307405,170.41662284060553,175.3050180976244,15.997935012557278,FBgn0002931,FBtr0330637
55,0.011084526483917733,1.4240002244190457,638.2421994448415,19.96620381406651,21.389142974691293,157.48529192760816,,0.5441896681586892,5.1806762312076895,4.254186317520264,1.6558102307822515,0.027353918804567178,,3.7262314185542023,78629.33080016641,93.70753065117609,276.29702286333384,906693.382791753,FBgn0002945,FBtr0075039
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0002985,FBtr0077557
57,0.01325536470216708,2.4504821398470487,528.6050048953856,19.143347609632325,50.462038937616434,146.3441902045982,0.0010357535580773666,0.6410360043958891,6.87810658620013,3.3560503999199716,0.8904085901951231,0.01647204067036423,0.16963947844274027,9.367434397648756,40625.024881276295,109.19614249891912,2859.8301968127894,1300180.2530254468,FBgn0003002,FBtr0078836
58,0.023631426273018688,0.38936247641990457,107.92836167878,17.047892474630217,7.743580826006553,24.267608111297037,,0.1644953696906161,14.55544007019039,1.7798438285182048,1.64811584298535,1.1918878921228135,,0.921625565078074,800.2871227866066,163.28996576543227,36.382784780638346,494.1041916237597,FBgn0003041,FBtr0076774
59,0.035794950292239024,0.22771501940304031,107.92648410787073,17.103614728510713,2.8082411405695216,24.271323738115317,,0.09393013318655408,14.540052586204236,1.5670502160096147,1.089011700282202,1.1874348171865505,,0.5520500003842201,801.10617914397,186.6778957002701,7.241628626711361,496.10904739695764,FBgn0003041,FBtr0306647
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0003145,FBtr0080299
61,0.03180450360212545,0.37498947453512993,23.834513328171845,14.658590293365686,3.248544125426718,2.4274357069968118,,0.17961150832779404,9.154734985180609,1.7444439749432659,1.1593297087531786,0.9826984834655901,,0.7828958585187328,62.053574080560225,123.17636592240974,9.10270724123329,5.996187244354733,FBgn0003254,FBtr0086512
62,0.03180450360212545,0.37498947453512993,23.834513328171845,14.658590293365686,3.248544125426718,2.4274357069968118,,0.17961150832779404,9.154734985180609,1.7444439749432659,1.1593297087531786,0.9826984834655901,,0.7828958585187328,62.053574080560225,123.17636592240974,9.10270724123329,5.996187244354733,FBgn0003254,FBtr0330058
63,0.02098203451991799,0.2741322638321414,15.832274385471102,15.832541037626838,4.066478528061729,1.4185980450774125,,0.12224087233714379,7.272798384964317,1.4641154631325781,1.3251833330133251,0.6595077823935278,,0.614757540885941,34.46553842810455,171.20873457057354,12.478460306005678,3.0513975228523487,FBgn0003261,FBtr0078654
64,0.01346381550411099,0.6748022838891025,3.018590585927251,15.723196967521597,11.660630993629397,0.06663764197664279,,0.3078972987197388,2.110328549546138,1.108875731284669,1.7818632626905175,0.03393973721286354,,1.478928604555362,4.317758543999365,222.9455618016539,76.3079401301998,0.13083705687986877,FBgn0003308,FBtr0082704
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0003312,FBtr0082475
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0003317,FBtr0088833
67,0.019224638759216227,3.297015004409707,106.28437289580452,16.87163036678642,82.80499985948367,24.953605939782648,0.003636461032081751,0.2946367234315267,14.737167399605577,1.2474934721280673,0.48914424738244705,1.3087073321640748,0.10163363010404182,36.893934376883564,766.5223319751909,228.17907876334556,14017.680956938804,475.79961851997103,FBgn0003326,FBtr0087855
68,0.012382298246631871,1.6166515943491326,106.25276461884636,17.793679214035926,39.48719951446349,25.025700290810924,1.9476816557767788e-07,0.5667591685206409,14.570015726008426,1.0925714181171655,1.2022664905508897,1.348926008008362,787.1990241002438,4.6114161405337875,774.8550311442156,289.7888547346759,1296.9162309269618,464.2846763479495,FBgn0003326,FBtr0087856
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0003459,FBtr0333041
70,0.34961477669488306,0.8993354059435319,2.532105234370835,15.745680688855849,3.796528954670713,0.17381719164404374,0.06903123983246764,0.09171911180154801,1.7928131368690374,2.0175906711843203,1.1758389512416563,0.08633541551547809,1.77065474095576,8.818273056695327,3.5762549850149474,122.88243789800822,12.258168593949595,0.3499423258767521,FBgn0003459,FBtr0333042
71,0.0160473283167113,1.849174471612612,161.70128675469405,14.766880715203525,31.520546278288325,34.94275243692304,0.0017593731956942673,0.6343246023697722,13.940482440413298,2.9685333633149904,1.2572692599522264,0.6512623064782657,0.14636846050317678,5.390688322176184,1875.638540479995,73.45740787414941,790.2403004106444,1874.8143961696314,FBgn0003463,FBtr0074063
72,0.03360364208676423,0.29497153142125765,161.70255453834986,14.793378934577849,7.997966507108781,34.941364833162524,,0.1104994598744852,13.88542779458264,3.0620180015128606,1.6422456733770046,0.6571121281900151,,0.7874084131074794,1883.1048298295475,71.47053354810019,38.95121740055822,1857.9766283831598,FBgn0003463,FBtr0340346
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0003507,FBtr0083215
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0003507,FBtr0083216
75,0.12627934528336535,0.6720346904016801,6.953874592194666,15.959940980155006,7.976444938273848,0.2721193845884347,0.018578903954285138,,4.155753250304889,1.2877947566518957,1.6227436784949285,0.13533551432218155,0.8583107531226256,,11.636006502653363,197.7952734892867,39.207469852740104,0.5471509813197036,FBgn0003520,FBtr0086784
76,0.3007617370169956,0.7546803917945745,3.0079539161723434,15.740493309456259,1.1377163059191575,0.2962157424551003,0.06744876842199353,0.014088060659288092,2.0917918270787252,2.156576807141512,0.5446269289465543,0.15017077966295914,1.3411308252143597,40.427316969544684,4.325376284910793,114.88722720404336,2.3766698338953356,0.5842932045445658,FBgn0003557,FBtr0334778
77,0.037663856976129936,0.46308839672516344,91.27978770846886,15.985814491286694,5.142724522334845,22.40966872953946,,0.19822101385288557,14.18393655146648,2.5134895611984813,1.481301314881779,1.4462125074940417,,1.0818775417052513,587.4250504343728,101.66991297468614,17.854311777705345,347.2472060402007,FBgn0003716,FBtr0079089
78,0.016331383876794853,0.3730864369068708,137.90993404568465,15.772565467196298,4.287222675357387,27.073863729679623,,0.18467036360515643,14.263765457215888,2.438238403497339,1.3571238512680377,1.1055527210670404,,0.7537402682623944,1333.389136657705,102.03014646154338,13.543552602752369,663.0114360767905,FBgn0003731,FBtr0071653
79,0.02526570343515989,1.760521689720336,137.91009919304446,15.783384614317058,19.304788304982534,27.06251970527093,0.005359261668566731,0.5544301145126216,14.476506365986651,2.0888479477275954,1.722541773456325,1.107258399463545,0.11911263333483972,5.590310733211784,1313.7973333208356,119.25962832980089,216.35170609094058,661.4354636216874,FBgn0003731,FBtr0071654
80,0.030757326895136376,0.9435786744492454,39.99115983641882,15.405839543780429,20.41382539696111,9.374007247044293,,0.3780251043673097,11.569552828850087,1.5476869035679428,1.4783661872633782,1.6243951359437279,,2.355242296316627,138.23290223231152,153.35136034398164,281.8816277914322,54.095219767195225,FBgn0003866,FBtr0085906
81,0.014679325615288608,1.06263556226282,198.69128851315938,18.095055471834534,26.62418128169104,54.00459319796789,,0.4006087706302701,13.346561004482115,2.82737357922188,1.5692321983812498,0.4309140248207838,,2.8186959971172865,2957.9326178302967,115.80748824104138,451.7158325272465,6768.162367634621,FBgn0003892,FBtr0089427
82,0.01660258013646175,0.3151075850093863,70.18797856333887,16.94080935375102,7.421313990368375,12.853027562204867,,0.15448899177666536,13.654994555451424,1.918449941870183,1.5859590298103885,1.7799587237954382,,0.6427175748158723,360.77292559893345,149.595261933375,34.72719049383139,92.81131933359575,FBgn0003896,FBtr0342921
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0003900,FBtr0100130
84,0.08716039090451366,0.27094908071598583,56.27090899500148,16.42728178474232,1.5269910590813176,12.539636976194322,,0.08272942910528665,13.182775148492789,1.6970943471453515,0.7021449837315302,1.5652806425201717,,0.8873916469000083,240.19337077790937,159.01036220481527,3.320826536597213,100.45642373853958,FBgn0004102,FBtr0331305
85,0.027531486815134294,0.2662442954577963,62.02303370127796,16.969446354396172,4.144002976328227,11.813546432933002,,0.11323017877361978,13.380929811813607,1.5054256014212646,1.374365394902844,1.793829563536753,,0.6260347341280827,287.48799699357147,191.28285669040434,12.495047337124761,77.79996615057719,FBgn0004362,FBtr0345487
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0004364,FBtr0086309
87,0.01481424449477842,0.1471368080839238,37.79628070498657,16.060749858226753,2.201688323625385,9.357788283112706,,0.07282907870599603,11.357494634263876,2.0857791334649467,0.9180853647745991,1.7094696364669437,,0.29726093859461433,125.78115870910388,123.66970302364747,5.279935461751381,51.22536234837346,FBgn0004368,FBtr0301796
88,0.02709651221068971,0.7147811707805585,22.989963395252552,15.043202752691082,10.619921605565978,6.443608620914396,,0.31381162775565613,8.989361223102513,1.5509971071223114,1.6920123701833292,1.4972048412874126,,1.6280853764291954,58.79599270710326,145.90481698475966,66.65597539109424,27.731737778659685,FBgn0004394,FBtr0080393
89,0.017081272910508476,0.4862947580634146,136.07255137135184,16.355672015554102,17.807289709626485,23.574328487850266,,0.22526523271998777,14.147796515067492,2.7597859220599914,1.5504443518217894,1.2537876700730524,,1.0497962284926174,1308.7366090535586,96.93070935034812,204.52173367588057,443.25604479799017,FBgn0004456,FBtr0340190
90,0.005562471764723737,2.7372573425119646,6.759221256156175,15.37444081628796,75.90442163555241,0.9638819885092172,0.000197055204130908,0.7869222649471357,4.055794790027334,1.4242072966041366,0.5825821730417653,0.4792017514949416,0.15701738134656912,9.521369635714914,11.264640928582471,165.9684169412327,9889.559774453784,1.9387835809742235,FBgn0004512,FBtr0087801
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0004567,FBtr0077500
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0004587,FBtr0082802
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0004587,FBtr0082806
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBgn0004587,FBtr0300588
95,0.019997407930512717,0.31861792197246347,18.526787513785553,14.773604416746165,7.708057791565151,2.3917235834702146,,0.14748910701922435,7.9837623669564675,1.7777757923251802,1.591198491451189,0.9555956210565069,,0.6883042568616177,42.99249399025003,122.77104256045529,37.33924789227391,5.986153110876746,FBgn0004595,FBtr0304605
96,0.0300877604378996,0.8496595584351738,13.874716779033358,15.496592063079957,8.76597999250301,2.5518266639981215,0.0004704167863474284,0.3017321411276618,6.704256918413794,1.0843275208964105,1.754930052856833,1.041887318084986,1.9244069396363817,2.392590204484753,28.714258424323116,221.46847787372033,43.78659143928391,6.250022636863133,FBgn0004635,FBtr0072694
97,0.026262419006902776,0.28408875091664054,48.03821056782456,16.676400312314332,6.4992254291361595,7.293097404172848,,0.12863778601793843,12.415884348867255,1.8132570289332837,1.525815896914236,1.5919851917167227,,0.6273927816677642,185.86430170551546,153.37170789304022,27.683504454341353,33.41065609372654,FBgn0004646,FBtr0071037
98,0.010529897597525205,3.8601737193636017,136.88789989836158,15.4732387359272,103.52783330943035,21.119483339911888,0.002168320986393414,0.7784855651418825,14.338491287711694,2.4886884731321572,0.33834936471151317,1.2424421919478161,0.05113576085374361,19.140934412765453,1306.8527756921587,96.2037312278273,31677.353019071565,358.9966434136918,FBgn0004795,FBtr0340030
99,0.017134131995689146,0.30700389649698717,10.752794551788506,15.741607878011616,8.27940816437105,1.5518693062051698,,0.1401300099451752,5.667919588025213,1.800225483464111,1.6670830848427416,0.7138763470689093,,0.6725996273118653,20.399476188274082,137.64843396630957,41.11888614041111,3.3735511106789002,FBgn0004828,FBtr0071346
100,0.0072769309910504535,1.4549014841716652,46.013041473436196,15.989387184776247,36.5596500187902,9.140778356722734,,0.6157080861460286,12.192249342901464,1.8546524341631567,1.1725715697174395,1.677102233805156,,3.4378926901779945,173.65130306072928,137.8482015472857,1139.8946077283074,49.82035518321179,FBgn0004859,FBtr0089178
